target_id	length	eff_length	est_counts	tpm
PF3D7_1137000.1	198	199	29041	7051.91
PF3D7_1137100.1	1625	1626	630.599	18.7405
PF3D7_1137200.1	2425	2426	16675	332.142
PF3D7_1137300.1	3493	3494	2325.12	32.1567
PF3D7_1137400.1	2378	2379	3169.21	64.3731
PF3D7_1137500.1	1507	1508	4895.2	156.862
PF3D7_1137600.1	1971	1972	490	12.0071
PF3D7_1137700.1	2208	2209	533	11.6595
PF3D7_1137800.1	456	457	898	94.9529
PF3D7_1137900.1	2289	2290	320	6.75247
PF3D7_1138000.1	9747	9748	14233.4	70.5573
PF3D7_1138100.1	1458	1459	765.98	25.3694
PF3D7_1138200.1	753	754	25.0768	1.60712
PF3D7_1138300.1	960	961	4034.45	202.866
PF3D7_1138350.1	279	280	177	30.5466
PF3D7_1138400.1	13943	13944	7261.21	25.1634
PF3D7_1138500.1	3450	3451	16228.8	227.242
PF3D7_1138600.1	2535	2536	4380.68	83.472
PF3D7_1138700.1	6396	6397	4046.02	30.5633
PF3D7_1138800.1	7030	7031	4311.28	29.6304
PF3D7_1138900.1	3360	3361	9658.52	138.864
PF3D7_1139100.1	8547	8548	11274.7	63.7367
PF3D7_1139200.1	1662	1663	207.175	6.01997
PF3D7_1139300.1	8683	8684	3336.39	18.5654
PF3D7_1139400.1	3586	3587	446.909	6.02054
PF3D7_1139500.1	1938	1939	285	7.10257
PF3D7_1139600.1	1890	1891	889	22.7174
PF3D7_1139700.1	2784	2785	7338.73	127.334
PF3D7_1139800.1	6751	6752	11920	85.3085
PF3D7_1139900.1	1665	1666	2174.3	63.0655
PF3D7_1140000.1	1803	1804	1255	33.6167
PF3D7_1140100.1	1625	1626	15011.7	446.127
PF3D7_1140200.1	2635	2636	7745	141.979
PF3D7_1140300.1	3242	3243	877.493	13.0751
PF3D7_1140400.1	1105	1106	2027.23	88.572
PF3D7_1140500.1	5217	5218	1788	16.5581
PF3D7_1140600.1	6380	6381	2821.48	21.3667
PF3D7_1140700.1	10188	10189	5348.42	25.3654
PF3D7_1140800.1	3497	3498	3705	51.1819
PF3D7_1140900.1	5849	5850	2207.27	18.2325
PF3D7_1141000.1	2472	2473	493.231	9.63772
PF3D7_1141100.1	7692	7693	1017.02	6.38825
PF3D7_1141200.1	1086	1087	133.009	5.9129
PF3D7_1141300.1	4396	4397	11665.5	128.202
PF3D7_1141400.1	1809	1810	37625.1	1004.49
PF3D7_1141500.1	912	913	515	27.2574
PF3D7_1141600.1	789	790	16282	995.93
PF3D7_1141700.1	1368	1369	5151	181.818
PF3D7_1141800.1	2311	2312	3327.77	69.5527
PF3D7_1141900.1	1602	1603	453	13.6557
PF3D7_1142000.1	2558	2559	324.005	6.11829
PF3D7_1142100.1	10727	10728	6470.77	29.1464
PF3D7_1142200.1	1133	1134	995.642	42.4266
PF3D7_1142300.1	6712	6713	24994.6	179.919
PF3D7_1142400.1	2254	2255	2967.85	63.598
PF3D7_1142500.1	990	991	3528.07	172.033
PF3D7_1142600.1	1117	1118	20816.2	899.722
PF3D7_1142700.1	2740	2741	877.067	15.4622
PF3D7_1142800.1	1235	1236	4496.04	175.776
PF3D7_1142900.1	2367	2368	2080.01	42.4455
PF3D7_1143000.1	1491	1492	997.102	32.2938
PF3D7_1143100.1	6287	6288	16452	126.431
PF3D7_1143200.1	2855	2856	3657.39	61.8817
PF3D7_1143300.1	3172	3173	5977.59	91.0341
PF3D7_1143400.1	1895	1896	5405.52	137.768
PF3D7_1143500.1	3307	3308	7423.52	108.441
PF3D7_1143600.1	1295	1296	287.735	10.7284
PF3D7_1143700.1	3092	3093	436.598	6.82103
PF3D7_1143800.1	4216	4217	1606.13	18.4046
PF3D7_1143900.1	1516	1517	1159.24	36.9263
PF3D7_1144000.1	995	996	2619.49	127.088
PF3D7_1144100.1	523	524	335	30.8931
PF3D7_1144200.1	1528	1529	9340.09	295.183
PF3D7_1144300.1	891	892	5096.01	276.066
PF3D7_1144400.1	4395	4396	1761.02	19.3577
PF3D7_1144500.1	2496	2497	856.533	16.5758
PF3D7_1144600.1	1771	1772	473.764	12.9195
PF3D7_1144700.1	1500	1501	1118.27	36.0011
PF3D7_1144800.1	2183	2184	487.057	10.7764
PF3D7_1144900.1	1752	1753	916.711	25.2696
PF3D7_1145000.1	2069	2070	709	16.551
PF3D7_1145100.1	4348	4349	1355.3	15.0589
PF3D7_1145200.1	9293	9294	21697	112.809
PF3D7_1145300.1	1017	1018	7483.52	355.227
PF3D7_1145400.1	3906	3907	9816.5	121.412
PF3D7_1145500.1	3065	3066	824.197	12.9899
PF3D7_1145600.1	2481	2482	1162.91	22.6408
PF3D7_1145700.1	1600	1601	1391.8	42.0083
PF3D7_1145800.1	3292	3293	3394.12	49.8063
PF3D7_1145900.1	1303	1304	576.235	21.3536
PF3D7_1146000.1	2688	2689	1353.5	24.3228
PF3D7_1146100.1	1159	1160	394.005	16.4131
PF3D7_1146200.1	635	636	6082	462.102
PF3D7_1146300.1	735	736	250.307	16.434
PF3D7_1146500.1	954	955	65	3.28896
PF3D7_1146600.1	7201	7202	51171	343.336
PF3D7_1146700.1	2409	2410	522.301	10.4725
PF3D7_1146800.1	11198	11199	933.798	4.02923
PF3D7_1146900.1	1734	1735	1635.22	45.5434
PF3D7_1147000.1	8823	8824	1495	8.187
PF3D7_1147100.1	309	310	31	4.83224
PF3D7_1147200.1	8958	8959	836.073	4.50955
PF3D7_1147300.1	6407	6408	9930.21	74.8831
PF3D7_1147400.1	867	868	111.645	6.21541
PF3D7_1147500.1	3202	3203	137	2.06686
PF3D7_1147600.1	2565	2566	2266.46	42.6814
PF3D7_1147700.1	1584	1585	3035.9	92.5565
PF3D7_1147800.1	6168	6169	748.969	5.86675
PF3D7_1147800.2	6060	6061	6925.03	55.211
PF3D7_1147900.1	2012	2013	5029.01	120.722
PF3D7_1148000.1	5364	5365	2698.17	24.3023
PF3D7_1148100.1	1659	1660	1271.54	37.0142
PF3D7_1148200.1	544	545	60.9048	5.40012
PF3D7_1148500.1	273	274	1869.13	329.638
PF3D7_1148600.1	2150	2151	52.844	1.18714
PF3D7_1148620.1	168	169	76	21.7308
PF3D7_1148640.1	4205	4206	15.7078	0.180466
PF3D7_1148700.1	3803	3804	3582	45.5023
PF3D7_1148800.1	1840	1841	148	3.88469
PF3D7_1148900.1	1990	1991	341.03	8.27694
PF3D7_1149000.1	20482	20483	29784	70.2648
PF3D7_1149100.1	3711	3712	25833.2	336.293
PF3D7_1149100.2	1350	1351	28697.8	1026.46
PF3D7_1149200.1	4496	4497	34994.3	376.03
PF3D7_1149300.1	2049	2050	4196.38	98.9167
PF3D7_1149400.1	2216	2217	781	17.0229
PF3D7_1149500.1	2520	2521	358	6.86212
PF3D7_1149600.1	3554	3555	3063.5	41.6415
PF3D7_1149700.1	258	259	0	0
PF3D7_1149800.1	945	946	5	0.255404
PF3D7_1149900.1	927	928	71.7218	3.73466
PF3D7_1150000.1	1110	1111	34.7785	1.51267
PF3D7_1150100.1	861	862	0	0
PF3D7_1150200.1	1017	1018	4	0.189872
PF3D7_1150300.1	1026	1027	3.24832	0.15284
PF3D7_1150400.1	9360	9361	83.015	0.428531
PF3D7_1200100.1	6537	6538	112.748	0.833317
PF3D7_1200200.1	1137	1138	84.5291	3.58932
PF3D7_1200300.1	1038	1039	1	0.0465085
PF3D7_1200400.1	8583	8584	139.234	0.783798
PF3D7_1200500.1	1722	1723	321.809	9.02529
PF3D7_1200600.1	11562	11563	33392.8	139.55
PF3D7_1200610.1	360	361	0	0
PF3D7_1200700.1	4847	4848	7008.87	69.8608
PF3D7_1200800.1	3321	3322	6348.12	92.3408
PF3D7_1200900.1	2633	2634	1751.04	32.1239
PF3D7_1201000.1	2992	2993	17226.9	278.13
PF3D7_1201100.1	3749	3750	2456.55	31.655
PF3D7_1201200.1	3573	3574	2612.81	35.3266
PF3D7_1201300.1	321	322	478	71.7332
PF3D7_1201400.1	3390	3391	1303.21	18.5709
PF3D7_1201500.1	2140	2141	710	16.0247
PF3D7_1201600.1	1645	1646	3086	90.5971
PF3D7_1201700.1	1668	1669	965.172	27.9445
PF3D7_1201800.1	1718	1719	1479	41.5758
PF3D7_1201900.1	1658	1659	4324	125.947
PF3D7_1202000.1	3198	3199	1078.09	16.2851
PF3D7_1202100.1	2140	2141	1802.92	40.6919
PF3D7_1202100.2	1203	1204	1901.32	76.3092
PF3D7_1202200.1	2190	2191	5596.42	123.429
PF3D7_1202300.1	17956	17957	1162.06	3.1271
PF3D7_1202400.1	1378	1379	1123.81	39.3803
PF3D7_1202500.1	3985	3986	2221.03	26.9257
PF3D7_1202600.1	6781	6782	48540.9	345.859
PF3D7_1202700.1	3656	3657	972.397	12.8489
PF3D7_1202800.1	1326	1327	258.155	9.40066
PF3D7_1202900.1	2597	2598	3641.65	67.7341
PF3D7_1203000.1	4241	4242	11048.8	125.862
PF3D7_1203100.1	1120	1121	4922.76	212.203
PF3D7_1203200.1	818	819	9548.03	563.35
PF3D7_1203300.1	3681	3682	1479.62	19.4184
PF3D7_1203400.1	4485	4486	2263.49	24.3819
PF3D7_1203500.1	2112	2113	1568.06	35.86
PF3D7_1203600.1	1511	1512	980.515	31.3365
PF3D7_1203700.1	2330	2331	5801.55	120.268
PF3D7_1203800.1	3009	3010	2335.63	37.4961
PF3D7_1203900.1	846	847	423	24.1327
PF3D7_1204000.1	492	493	83	8.13541
PF3D7_1204100.1	3684	3685	3623.66	47.518
PF3D7_1204200.1	2043	2044	2496.2	59.0128
PF3D7_1204300.1	3255	3256	15403.5	228.604
PF3D7_1204400.1	1050	1051	439	20.1841
PF3D7_1204500.1	1526	1527	457.95	14.492
PF3D7_1204600.1	1376	1377	971.098	34.0782
PF3D7_1204700.1	1761	1762	550.345	15.0931
PF3D7_1204900.1	1518	1519	6709.3	213.436
PF3D7_1205000.1	2411	2412	5249.07	105.161
PF3D7_1205100.1	2436	2437	3804.69	75.4418
PF3D7_1205200.1	1406	1407	666.497	22.8903
PF3D7_1205300.1	1727	1728	1962.64	54.8841
PF3D7_1205400.1	4233	4234	2097.09	23.9339
PF3D7_1205500.1	6855	6856	4211.01	29.68
PF3D7_1205600.1	2363	2364	13945.3	285.055
PF3D7_1205700.1	1628	1629	1209.49	35.8781
PF3D7_1205800.1	8343	8344	11652.9	67.4851
PF3D7_1205900.1	3652	3653	16462	217.761
PF3D7_1206000.1	2639	2640	1510.15	27.6417
PF3D7_1206100.1	1615	1616	271.018	8.10411
PF3D7_1206200.1	4754	4755	14358.3	145.915
PF3D7_1206300.1	8806	8807	16875.9	92.5949
PF3D7_1206400.1	1601	1602	842.049	25.3994
PF3D7_1206500.1	2709	2710	4432.84	79.0426
PF3D7_1206600.1	5438	5439	2468.16	21.9281
PF3D7_1206700.1	6238	6239	4849.13	37.5576
PF3D7_1206800.1	2665	2666	3992.61	72.3677
PF3D7_1206900.1	2092	2093	338	7.80361
PF3D7_1207000.1	9210	9211	17971.5	94.2813
PF3D7_1207100.1	3957	3958	12215.7	149.139
PF3D7_1207200.1	10491	10492	1037.31	4.77749
PF3D7_1207300.1	330	331	132	19.2706
PF3D7_1207400.1	1188	1189	505.98	20.5636
PF3D7_1207500.1	1250	1251	2556.1	98.7346
PF3D7_1207600.1	2864	2865	1417.37	23.906
PF3D7_1207700.1	1128	1129	1696	72.5906
PF3D7_1207800.1	3412	3413	3238.08	45.8457
PF3D7_1207900.1	1289	1290	843	31.5781
PF3D7_1208000.1	384	385	291	36.5242
PF3D7_1208100.1	14004	14005	8018	27.665
PF3D7_1208200.1	10806	10807	2481.73	11.0968
PF3D7_1208300.1	1537	1538	4843.71	152.184
PF3D7_1208400.1	5596	5597	1895.33	16.3636
PF3D7_1208500.1	5603	5604	185.008	1.59529
PF3D7_1208600.1	956	957	1207.21	60.9563
PF3D7_1208700.1	1360	1361	24086	855.175
PF3D7_1208800.1	4583	4584	1770.44	18.6632
PF3D7_1208900.1	8491	8492	8457.44	48.1257
PF3D7_1209000.1	1086	1087	2977.22	132.352
PF3D7_1209100.1	3079	3080	413.124	6.48153
PF3D7_1209200.1	1089	1090	631.732	28.0062
PF3D7_1209300.1	5166	5167	10911.7	102.047
PF3D7_1209400.1	3640	3641	2737.01	36.3248
PF3D7_1209500.1	3727	3728	799.188	10.3591
PF3D7_1209500.2	2679	2680	32.4769	0.585582
PF3D7_1209600.1	1469	1470	19.101	0.627894
PF3D7_1209700.1	1478	1479	9856.82	322.045
PF3D7_1209800.1	1141	1142	114.188	4.83172
PF3D7_1209900.1	3247	3248	3858.54	57.4057
PF3D7_1210000.1	2082	2083	1978.28	45.893
PF3D7_1210100.1	2513	2514	1767.75	33.9785
PF3D7_1210200.1	3752	3753	724.36	9.32662
PF3D7_1210300.1	1088	1089	560	24.849
PF3D7_1210400.1	3581	3582	3618.46	48.8143
PF3D7_1210500.1	1801	1802	132.351	3.54913
PF3D7_1210600.1	4917	4918	3651.68	35.88
PF3D7_1210700.1	2789	2790	655.116	11.3465
PF3D7_1210800.1	100	101	2	0.956879
PF3D7_1210900.1	1667	1668	9648	279.505
PF3D7_1211000.1	5535	5536	3870.02	33.7804
PF3D7_1211100.1	696	697	25	1.73323
PF3D7_1211200.1	5791	5792	8799	73.4096
PF3D7_1211300.1	5121	5122	3844.78	36.2728
PF3D7_1211400.1	2329	2330	8066.75	167.298
PF3D7_1211500.1	2255	2256	164.03	3.51345
PF3D7_1211600.1	9032	9033	6527.18	34.9174
PF3D7_1211700.1	3904	3905	2381.27	29.4669
PF3D7_1211800.1	2355	2356	18987.1	389.431
PF3D7_1211900.1	6137	6138	8414.26	66.2426
PF3D7_1212000.1	1376	1377	6554.23	230.004
PF3D7_1212100.1	2281	2282	1363.4	28.8706
PF3D7_1212200.1	3410	3411	371.789	5.26699
PF3D7_1212300.1	4612	4613	2380.78	24.9393
PF3D7_1212400.1	1546	1547	502.636	15.7004
PF3D7_1212500.1	2981	2982	2128.61	34.4934
PF3D7_1212600.1	935	936	7186	370.988
PF3D7_1212700.1	7171	7172	49808.6	335.592
PF3D7_1212800.1	2871	2872	3007.35	50.5996
PF3D7_1212900.1	5429	5430	6136.84	54.6127
PF3D7_1213000.1	753	754	150	9.6132
PF3D7_1213100.1	164	165	92	26.9434
PF3D7_1213200.1	1248	1249	361	13.9667
PF3D7_1213300.1	336	337	21	3.01119
PF3D7_1213400.1	1731	1732	45	1.25549
PF3D7_1213500.1	2097	2098	52	1.19769
PF3D7_1213600.1	1660	1661	7706.59	224.203
PF3D7_1213700.1	1053	1054	1272.29	58.3303
PF3D7_1213800.1	4049	4050	2801.39	33.4247
PF3D7_1213900.1	4396	4397	35232	387.195
PF3D7_1214000.1	2901	2902	3930.24	65.444
PF3D7_1214100.1	4748	4749	4177.21	42.5042
PF3D7_1214200.1	1412	1413	180.526	6.17372
PF3D7_1214300.1	1803	1804	3879.54	103.918
PF3D7_1214400.1	872	873	96.4701	5.33982
PF3D7_1214500.1	1535	1536	309.538	9.73803
PF3D7_1214600.1	1230	1231	160.546	6.30216
PF3D7_1214700.1	1385	1386	1145.25	39.9287
PF3D7_1214800.1	1187	1188	380.986	15.4967
PF3D7_1214900.1	1129	1130	106.031	4.53423
PF3D7_1215000.1	1442	1443	949.154	31.7847
PF3D7_1215100.1	3774	3775	2373.53	30.3827
PF3D7_1215200.1	1781	1782	6136.95	166.415
PF3D7_1215300.1	958	959	5955	300.062
PF3D7_1215400.1	2660	2661	1948.74	35.3881
PF3D7_1215500.1	210	211	234	53.5897
PF3D7_1215600.1	461	462	825	86.29
PF3D7_1215700.1	3342	3343	71	1.02629
PF3D7_1215800.1	1101	1102	34	1.49089
PF3D7_1215900.1	2608	2609	449.052	8.31708
PF3D7_1216000.1	2410	2411	17334	347.416
PF3D7_1216100.1	882	883	672	36.7754
PF3D7_1216200.1	2176	2177	22031.1	489.02
PF3D7_1216300.1	1518	1519	6476.99	206.046
PF3D7_1216400.1	3173	3174	7056.36	107.429
PF3D7_1216500.1	1867	1868	12008.7	310.647
PF3D7_1216600.1	549	550	8294	728.701
PF3D7_1216700.1	3222	3223	475	7.12167
PF3D7_1216800.1	72	73	22	14.5629
PF3D7_1216900.1	6208	6209	21242.6	165.323
PF3D7_1217000.1	792	793	1321.77	80.5438
PF3D7_1217100.1	1303	1304	655.947	24.3074
PF3D7_1217100.2	924	925	312.677	16.3344
PF3D7_1217200.1	3901	3902	3490.9	43.2313
PF3D7_1217300.1	3776	3777	5613.73	71.8212
PF3D7_1217400.1	3752	3753	2378.92	30.6302
PF3D7_1217500.1	3229	3230	2835.6	42.4219
PF3D7_1217600.1	897	898	53	2.85199
PF3D7_1217700.1	2061	2062	778.561	18.2454
PF3D7_1217800.1	618	619	3527.75	275.395
PF3D7_1217900.1	1927	1928	6696.05	167.826
PF3D7_1218000.1	2266	2267	35823.3	763.594
PF3D7_1218100.1	1392	1393	354	12.2801
PF3D7_1218200.1	7000	7001	29070.9	200.653
PF3D7_1218300.1	3668	3669	2199.7	28.971
PF3D7_1218400.1	3204	3205	2132.58	32.1533
PF3D7_1218500.1	4243	4244	994.404	11.3223
PF3D7_1218600.1	3099	3100	1839.04	28.6667
PF3D7_1218700.1	1491	1492	795	25.7482
PF3D7_1218800.1	1576	1577	1832.86	56.1625
PF3D7_1218900.1	2778	2779	1450.21	25.2168
PF3D7_1219000.1	11335	11336	11892	50.6924
PF3D7_1219100.1	6984	6985	4064.88	28.1209
PF3D7_1219200.1	704	705	218	14.9422
PF3D7_1219300.1	6771	6772	554.311	3.95535
PF3D7_1219400.1	3420	3421	52.4979	0.741544
PF3D7_1219500.1	813	814	9	0.534277
PF3D7_1219600.1	5387	5388	36479	327.163
PF3D7_1219700.1	573	574	127	10.6915
PF3D7_1219800.1	162	163	149	44.172
PF3D7_1219900.1	1233	1234	2284	89.4395
PF3D7_1220000.1	1308	1309	36	1.32896
PF3D7_1220100.1	2916	2917	4192.59	69.4535
PF3D7_1220200.1	1724	1725	1259.12	35.2718
PF3D7_1220300.1	8577	8578	4346.02	24.4824
PF3D7_1220400.1	2973	2974	839.207	13.6357
PF3D7_1220500.1	1534	1535	369.386	11.6284
PF3D7_1220600.1	1017	1018	1773	84.1607
PF3D7_1220700.1	2658	2659	291	5.28838
PF3D7_1220900.1	2768	2769	11105.4	193.802
PF3D7_1221000.1	9156	9157	32867.6	173.446
PF3D7_1221100.1	1522	1523	481	15.2614
PF3D7_1221200.1	610	611	1355	107.163
PF3D7_1221300.1	2929	2930	16195.6	267.102
PF3D7_1221400.1	2383	2384	605.166	12.2664
PF3D7_1221500.1	3160	3161	400	6.11482
PF3D7_1221600.1	1945	1946	151.032	3.75037
PF3D7_1221700.1	2923	2924	1925.69	31.8241
PF3D7_1221800.1	3528	3529	11435.6	156.587
PF3D7_1221900.1	4511	4512	2657	28.4557
PF3D7_1222000.1	1710	1711	1862	52.5869
PF3D7_1222100.1	1970	1971	3162.57	77.5357
PF3D7_1222200.1	145	146	142	46.9985
PF3D7_1222300.1	3567	3568	10808.8	146.386
PF3D7_1222400.1	9834	9835	2895.83	14.2281
PF3D7_1222500.1	3275	3276	13944.4	205.686
PF3D7_1222600.1	8270	8271	1914.46	11.185
PF3D7_1222700.1	2281	2282	9342.1	197.823
PF3D7_1222800.1	2016	2017	807.76	19.352
PF3D7_1222900.1	2417	2418	615.143	12.2933
PF3D7_1223000.1	1149	1150	1164.88	48.9474
PF3D7_1223100.1	2123	2124	67491.4	1535.47
PF3D7_1223200.1	2334	2335	14300.9	295.955
PF3D7_1223300.1	4242	4243	37456.9	426.587
PF3D7_1223400.1	6854	6855	35684.9	251.551
PF3D7_1223500.1	14014	14015	13032.9	44.9362
PF3D7_1223600.1	5836	5837	2539.43	21.023
PF3D7_1223700.1	1877	1878	55413.8	1425.84
PF3D7_1223800.1	1156	1157	27166	1134.59
PF3D7_1223900.1	1564	1565	1250.64	38.616
PF3D7_1224000.1	1872	1873	5397.04	139.241
PF3D7_1224100.1	2248	2249	75718.3	1626.9
PF3D7_1224200.1	3034	3035	506.065	8.05742
PF3D7_1224300.1	7668	7669	12655.8	79.7439
PF3D7_1224400.1	3262	3263	7041.53	104.279
PF3D7_1224500.1	2886	2887	2223	37.2085
PF3D7_1224600.1	1466	1467	682.427	22.4789
PF3D7_1224700.1	5766	5767	6720.69	56.3135
PF3D7_1224800.1	1954	1955	1201.64	29.7012
PF3D7_1224900.1	898	899	5759.68	309.59
PF3D7_1225000.1	5187	5188	1563.48	14.5626
PF3D7_1225100.1	5255	5256	3934	36.1682
PF3D7_1225200.1	4347	4348	743.129	8.25891
PF3D7_1225300.1	2232	2233	236.245	5.11237
PF3D7_1225400.1	1163	1164	3124.34	129.704
PF3D7_1225500.1	1977	1978	1190.43	29.0822
PF3D7_1225600.1	3013	3014	4335.06	69.5024
PF3D7_1225700.1	5283	5284	1526.99	13.9644
PF3D7_1225800.1	4760	4761	8846.57	89.7894
PF3D7_1225900.1	3024	3025	2692	43.003
PF3D7_1226000.1	3163	3164	8693	132.764
PF3D7_1226100.1	2265	2266	1068.7	22.79
PF3D7_1226200.1	4729	4730	847.869	8.66196
PF3D7_1226300.1	2515	2516	2949.68	56.6517
PF3D7_1226400.1	2983	2984	1757	28.4526
PF3D7_1226500.1	4518	4519	1196.13	12.7904
PF3D7_1226600.1	1359	1360	242	8.59854
PF3D7_1226700.1	3426	3427	3429.85	48.3626
PF3D7_1226800.1	3053	3054	9319.53	147.46
PF3D7_1226900.1	1795	1796	17144.2	461.275
PF3D7_1227000.1	1712	1713	12834.9	362.063
PF3D7_1227100.1	3536	3537	908.985	12.4185
PF3D7_1227200.1	7997	7998	5279.24	31.8962
PF3D7_1227300.1	3489	3490	641	8.87526
PF3D7_1227400.1	4181	4182	1064.69	12.3023
PF3D7_1227500.1	8984	8985	9065.89	48.7574
PF3D7_1227600.1	4726	4727	1577.51	16.1263
PF3D7_1227700.1	4226	4227	6723.58	76.8629
PF3D7_1227800.1	3920	3921	3322.32	40.9443
PF3D7_1227900.1	1966	1967	8049.75	197.754
PF3D7_1228000.1	1276	1277	169.26	6.40488
PF3D7_1228100.1	1344	1345	610.749	21.9426
PF3D7_1228200.1	2762	2763	866.057	15.1466
PF3D7_1228300.1	5621	5622	6774.85	58.2314
PF3D7_1228400.1	5311	5312	1209.62	11.0037
PF3D7_1228500.1	1996	1997	12865.1	311.303
PF3D7_1228600.1	2611	2612	44065.9	815.226
PF3D7_1228700.1	4616	4617	7875.39	82.4253
PF3D7_1228800.1	10724	10725	19415.5	87.4781
PF3D7_1228900.1	3037	3038	2346.72	37.3269
PF3D7_1229000.1	5909	5910	1857.06	15.184
PF3D7_1229100.1	10802	10803	11336	50.7064
PF3D7_1229200.1	1171	1172	3259.76	134.402
PF3D7_1229300.1	3118	3119	28108	435.475
PF3D7_1229400.1	1393	1394	176076	6103.59
PF3D7_1229500.1	3119	3120	9814.81	152.011
PF3D7_1229600.1	4307	4308	17868.5	200.429
PF3D7_1229700.1	837	838	11148.1	642.843
PF3D7_1229800.1	8647	8648	9903.61	55.3384
PF3D7_1229900.1	2410	2411	3428.18	68.7092
PF3D7_1229900.2	2016	2017	3875.7	92.8524
PF3D7_1230000.1	6668	6669	6593.57	47.7758
PF3D7_1230100.1	1723	1724	337	9.44585
PF3D7_1230200.1	3348	3349	3984.93	57.4982
PF3D7_1230300.1	1224	1225	2259	89.1104
PF3D7_1230400.1	1151	1152	323.111	13.5534
PF3D7_1230500.1	2356	2357	183.797	3.76814
PF3D7_1230600.1	1987	1988	13152.5	319.697
PF3D7_1230700.1	3687	3688	921.003	12.0675
PF3D7_1230800.1	2998	2999	4819.1	77.6494
PF3D7_1230900.1	4023	4024	3424.27	41.1205
PF3D7_1231000.1	3295	3296	4760.53	69.7937
PF3D7_1231100.1	1805	1806	3390.79	90.7259
PF3D7_1231200.1	1959	1960	7022.02	173.123
PF3D7_1231300.1	3334	3335	1046	15.156
PF3D7_1231400.1	6431	6432	20631	154.997
PF3D7_1231500.1	2315	2316	9809.73	204.676
PF3D7_1231600.1	5096	5097	5889.22	55.833
PF3D7_1231700.1	1405	1406	252.999	8.69526
PF3D7_1231800.1	7952	7953	3938.43	23.9299
PF3D7_1231900.1	3912	3913	1401.44	17.3066
PF3D7_1232000.1	2833	2834	1454.73	24.8046
PF3D7_1232100.1	3010	3011	4303.79	69.0699
PF3D7_1232200.1	2104	2105	3049	69.9929
PF3D7_1232300.1	1609	1610	569.003	17.078
PF3D7_1232400.1	1719	1720	19582.5	550.158
PF3D7_1232500.1	3805	3806	156950	1992.69
PF3D7_1232600.1	1856	1857	782.043	20.3501
PF3D7_1232700.1	3103	3104	1464.91	22.8054
PF3D7_1232800.1	560	561	1912.09	164.7
PF3D7_1232900.1	2433	2434	1351.1	26.8235
PF3D7_1233000.1	3028	3029	865.144	13.8019
PF3D7_1233050.1	99	100	20	9.66447
PF3D7_1233100.1	1201	1202	5973	240.124
PF3D7_1233200.1	12963	12964	1553.62	5.791
PF3D7_1233200.2	9696	9697	1122.61	5.5942
PF3D7_1233300.1	4437	4438	11693.4	127.322
PF3D7_1233400.1	3321	3322	1086.34	15.802
PF3D7_1233600.1	19173	19174	45358	114.311
PF3D7_1233700.1	2429	2430	876.003	17.42
PF3D7_1233800.1	885	886	23891.8	1303.06
PF3D7_1233900.1	3934	3935	1590.3	19.5291
PF3D7_1234000.1	1771	1772	731	19.9343
PF3D7_1234100.1	12477	12478	9482.49	36.7219
PF3D7_1234200.1	6201	6202	2048.13	15.9578
PF3D7_1234300.1	1904	1905	13880	352.081
PF3D7_1234400.1	1971	1972	20	0.490085
PF3D7_1234500.1	1856	1857	2099.63	54.636
PF3D7_1234600.1	3837	3838	3187.14	40.1277
PF3D7_1234700.1	4156	4157	532.118	6.18552
PF3D7_1234800.1	5722	5723	3515.59	29.684
PF3D7_1234900.1	1298	1299	77190	2871.44
PF3D7_1235000.1	1356	1357	122	4.34438
PF3D7_1235100.1	823	824	4769.26	279.687
PF3D7_1235200.1	4351	4352	4061.73	45.0994
PF3D7_1235300.1	7386	7387	12933.9	84.6078
PF3D7_1235400.1	3575	3576	6354	85.8614
PF3D7_1235500.1	2444	2445	4793.42	94.7359
PF3D7_1235600.1	2043	2044	27407.1	647.934
PF3D7_1235700.1	3022	3023	853.251	13.6391
PF3D7_1235800.1	6045	6046	1761	14.0747
PF3D7_1235900.1	4272	4273	3780.8	42.7562
PF3D7_1236000.1	1862	1863	330.068	8.56128
PF3D7_1236100.1	2873	2874	2279	38.3183
PF3D7_1236200.1	7938	7939	1863.92	11.3451
PF3D7_1236300.1	2045	2046	894.986	21.1378
PF3D7_1236400.1	2513	2514	1411.67	27.1341
PF3D7_1236500.1	810	811	101	6.01795
PF3D7_1236600.1	459	460	0	0
PF3D7_1236650.1	177	178	9745	2645.51
PF3D7_1236700.1	2173	2174	1975.15	43.9025
PF3D7_1236800.1	1820	1821	11531.8	306.01
PF3D7_1236900.1	3914	3915	24209.7	298.818
PF3D7_1237000.1	2983	2984	590.974	9.57013
PF3D7_1237100.1	8969	8970	1682.11	9.06171
PF3D7_1237200.1	6522	6523	10601.3	78.5342
PF3D7_1237300.1	924	925	624.587	32.6287
PF3D7_1237400.1	1638	1639	1628.05	47.9995
PF3D7_1237500.1	6961	6962	2831.75	19.6548
PF3D7_1237600.1	2523	2524	8138.71	155.817
PF3D7_1237700.1	2224	2225	18789.9	408.077
PF3D7_1237800.1	1227	1228	3400.08	133.795
PF3D7_1237900.1	4117	4118	56029.9	657.479
PF3D7_1238000.1	1317	1318	5147.18	188.713
PF3D7_1238100.1	1599	1600	1641.5	49.5759
PF3D7_1238200.1	1050	1051	323	14.8507
PF3D7_1238300.1	3853	3854	4153.36	52.0758
PF3D7_1238400.1	1067	1068	172.526	7.80607
